"state","chsq.prob","odds","pval","cases_yearly","max_cases_monthly","cases_2years","max_gaplength","mean_gaplength","t_since_last_case","t_nocase_prior_lastcase","consecutive_cases_2yr"
"NIC.1_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"NIC.2_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"NIC.3_1",0.0000281715906852442,58620580625020346368,0.999515740520561,0.2,1,1,60,30,0,60,"N"
"NIC.4_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"NIC.5_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"NIC.6_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"NIC.7_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"NIC.8_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"NIC.9_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"NIC.10_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"NIC.11_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"NIC.12_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"NIC.13_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"NIC.14_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"NIC.15_1",0.0685580514646922,0.901158353982017,0.175770351488182,0.2,1,0,49,30,49,11,"N"
"NIC.16_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"NIC.17_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"NIC.18_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
