"state","chsq.prob","odds","pval","cases_yearly","max_cases_monthly","cases_2years","max_gaplength","mean_gaplength","t_since_last_case","t_nocase_prior_lastcase","consecutive_cases_2yr"
"ECU.1_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"ECU.2_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"ECU.3_1",0.0390559081512389,1.14265721839562,0.162940192211706,0.2,1,1,53,30,7,53,"N"
"ECU.4_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"ECU.5_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"ECU.6_1",0.000995468596004079,2.0436974359887,0.169515428361077,0.2,1,1,59,30,1,59,"N"
"ECU.7_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"ECU.8_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"ECU.9_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"ECU.10_1",0.0189830427762621,1.20062213780051,0.15890473562254,0.2,1,1,55,30,5,55,"N"
"ECU.11_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"ECU.12_1",0.000995468596004079,2.0436974359887,0.169515428361077,0.2,1,1,59,30,1,59,"N"
"ECU.13_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"ECU.14_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"ECU.15_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"ECU.16_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"ECU.17_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"ECU.18_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"ECU.19_1",0.00318220963623628,1.50772633135355,0.161936990083142,0.2,1,1,58,30,2,58,"N"
"ECU.20_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"ECU.21_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"ECU.22_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
"ECU.23_1",0.00000236618432269964,2.40707585214594,0.0827840915755666,0.6,2,3,57,19.6666666666667,0,2,"N"
"ECU.24_1",NA,NA,NA,0,0,0,61,61,61,0,"N"
